Year,Round,College,Branch,Category,CutoffRank
2024,Extended,The National Institute of Engineering(NORTH CAMPUS) Mysore,Computers,STG,39986
2024,Extended,The National Institute of Engineering(NORTH CAMPUS) Mysore,Computers,STR,52294
2024,Extended,Bearys Institute of Technology Mangalore,Artificial,GM,249135
2024,Extended,Bearys Institute of Technology Mangalore,Computers,GM,255161
2024,Extended,Bearys Institute of Technology Mangalore,Electronics,GM,172509
2024,Extended,"Sri Basaveswara Institute of Technology Tiptur, Tumkur(D)",Civil,GM,266140
2024,Extended,"Sri Basaveswara Institute of Technology Tiptur, Tumkur(D)",Computers,GM,247017
2024,Extended,"Sri Basaveswara Institute of Technology Tiptur, Tumkur(D)",Electronics,GM,210326
2024,Extended,"Sri Basaveswara Institute of Technology Tiptur, Tumkur(D)",Electrical,GM,271624
2024,Extended,C Byre Gowda Institute of Technology Kolar,Artificial,GM,250149
2024,Extended,C Byre Gowda Institute of Technology Kolar,Civil,GM,223783
2024,Extended,C Byre Gowda Institute of Technology Kolar,Computer,GM,270316
2024,Extended,C Byre Gowda Institute of Technology Kolar,Computers,GM,274299
2024,Extended,C Byre Gowda Institute of Technology Kolar,Electronics,GM,271393
2024,Extended,C Byre Gowda Institute of Technology Kolar,Mechanical,GM,219142
2024,Extended,Angadi Institute of Technology and Management Belgaum,Artificial,2BG,225648
2024,Extended,Angadi Institute of Technology and Management Belgaum,Artificial,3BG,270184
2024,Extended,Angadi Institute of Technology and Management Belgaum,Artificial,GM,195942
2024,Extended,Angadi Institute of Technology and Management Belgaum,Artificial,SCG,248223
2024,Extended,Angadi Institute of Technology and Management Belgaum,Electrical,GM,168102
2024,Extended,Angadi Institute of Technology and Management Belgaum,Robotics and,GM,263770
2024,Extended,"ACS College of Engineering Kengeri Hobli,Bangalore",Aeronaut.Engg,GM,191447
2024,Extended,"ACS College of Engineering Kengeri Hobli,Bangalore",Bio Medical,GM,165061
2024,Extended,"ACS College of Engineering Kengeri Hobli,Bangalore",CS- Cyber,GM,240738
2024,Extended,"ACS College of Engineering Kengeri Hobli,Bangalore",Comp. Sc. Engg-,GM,266495
2024,Extended,"ACS College of Engineering Kengeri Hobli,Bangalore",Electronics,GM,234981
2024,Extended,"ACS College of Engineering Kengeri Hobli,Bangalore",CS- Internet of,GM,232629
2024,Extended,"ACS College of Engineering Kengeri Hobli,Bangalore",Mechanical,GM,230611
2024,Extended,"ACS College of Engineering Kengeri Hobli,Bangalore",Aero Space,GM,267203
2024,Extended,Vijaya Vittala Institute of Technology Bangalore,Artificial,GM,269536
2024,Extended,Vijaya Vittala Institute of Technology Bangalore,Computers,GM,269045
2024,Extended,Vijaya Vittala Institute of Technology Bangalore,Comp. Sc. Engg-,GM,221614
2024,Extended,Vijaya Vittala Institute of Technology Bangalore,Electronics,GM,227697
2024,Extended,"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",Civil,GM,234227
2024,Extended,"Navkis College of Engineering (Formerly NDRKIT) Kandali, Hassan",Electronics,GM,231662
2024,Extended,Acharya N R V School of Architecture Hesarghatta Main Road Banglore,Architecture,GM,457
2024,Extended,Akshaya Institute of Technology Tumkur,Artificial,GM,260798
2024,Extended,Akshaya Institute of Technology Tumkur,Civil,GM,234940
2024,Extended,Akshaya Institute of Technology Tumkur,Agriculture,GM,242629
2024,Extended,Akshaya Institute of Technology Tumkur,Electronics,GM,272908
2024,Extended,Akshaya Institute of Technology Tumkur,Info.Science,GM,255120
2024,Extended,Akshaya Institute of Technology Tumkur,Mechanical,GM,240959
2024,Extended,"Srinivas University Mukka, Suratkal, Mangalore",B Tech in EC,GM,272470
2024,Extended,"Srinivas University Mukka, Suratkal, Mangalore",B Tech in AI,GM,266071
2024,Extended,"Srinivas University Mukka, Suratkal, Mangalore",B Tech in CE,GM,217180
2024,Extended,"Srinivas University Mukka, Suratkal, Mangalore",B Tech in CS,GM,266590
2024,Extended,"Srinivas University Mukka, Suratkal, Mangalore",CS- Cyber,GM,241864
2024,Extended,Government Engineering College KARWAR,Civil,GM,268403
2024,Extended,Government Engineering College KARWAR,Mechanical,GM,267228
2024,Extended,"Jain College of Engineering Machche,Belgaum",Civil,GM,216516
2024,Extended,"Jain College of Engineering Machche,Belgaum",Electrical,GM,250886
2024,Extended,"Jain College of Engineering Machche,Belgaum",Mechanical,GM,222956
2024,Extended,Veerappa Nisty Engineering College Yadigir Dist,Computers,GM,274633
2024,Extended,Veerappa Nisty Engineering College Yadigir Dist,Electronics,GM,201447
2024,Extended,Veerappa Nisty Engineering College Yadigir Dist,Electrical,GM,212773
2024,Extended,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,B Tech in AI,2AG,138774
2024,Extended,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,B Tech in AI,2BG,83295
2024,Extended,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,B Tech in AI,3AG,118451
2024,Extended,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,B Tech in AI,GM,80737
2024,Extended,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,B Tech in AI,SCG,182919
2024,Extended,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,B Tech in EE,GM,203651
2024,Extended,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,B Tech in CE,GM,268274
2024,Extended,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,B Tech in CS,1G,77050
2024,Extended,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,B Tech in CS,2AG,73868
2024,Extended,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,B Tech in CS,2AR,92055
2024,Extended,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,B Tech in CS,3AG,81266
2024,Extended,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,B Tech in CS,3BG,72322
2024,Extended,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,B Tech in CS,GM,53805
2024,Extended,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,B Tech in CS,GMK,57301
2024,Extended,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,B Tech in CS,GMR,80950
2024,Extended,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,B Tech in CS,SCG,110281
2024,Extended,Sharnbasva University College for Women(Formerly Godutai) Gulbarga,B Tech in CS,STG,204874
2024,Extended,"AGM Rural Engineering College Hubli, Darward (D)",Computer Sc.,GM,204161
2024,Extended,"AGM Rural Engineering College Hubli, Darward (D)",Electrical,GM,257584
2024,Extended,"AGM Rural Engineering College Hubli, Darward (D)",Mechanical,GM,242206
2024,Extended,"Gopalan College of Engineering and Management White Field, Bangalore",Aeronaut.Engg,GM,273875
2024,Extended,"Gopalan College of Engineering and Management White Field, Bangalore",Computers,GM,245891
2024,Extended,"Gopalan College of Engineering and Management White Field, Bangalore",Computers,GMR,271679
2024,Extended,"Gopalan College of Engineering and Management White Field, Bangalore",Electronics,GM,255002
2024,Extended,"Gopalan College of Engineering and Management White Field, Bangalore",Info.Science,GM,184470
2024,Extended,Sampoorna Institute of Technology and Research Ramanagara (D),Artificial,GM,212014
2024,Extended,Sampoorna Institute of Technology and Research Ramanagara (D),Computers,GM,271174
2024,Extended,Sampoorna Institute of Technology and Research Ramanagara (D),Electronics,GM,239600
2024,Extended,Sampoorna Institute of Technology and Research Ramanagara (D),Electrical,GM,244159
2024,Extended,"K.S. School of Engineering And Management Mallasandra, Bangalore",Comp. Sc. and,GM,263332
2024,Extended,"K.S. School of Engineering And Management Mallasandra, Bangalore",Civil,GM,238475
2024,Extended,"K.S. School of Engineering And Management Mallasandra, Bangalore",Electronics,GM,215251
2024,Extended,"Bangalore Technological Institute Sarjapura Rd, Bangalore",Artificial,GM,265691
2024,Extended,"Bangalore Technological Institute Sarjapura Rd, Bangalore",Computer,GM,262587
2024,Extended,"Bangalore Technological Institute Sarjapura Rd, Bangalore",Computers,GM,254941
2024,Extended,"Bangalore Technological Institute Sarjapura Rd, Bangalore",Electronics,GM,236354
2024,Extended,"Bangalore Technological Institute Sarjapura Rd, Bangalore",Robotics and AI,GM,233520
2024,Extended,"ATME College of Engineering Varun hobli,Mysore",Computer Sc.,3AG,196404
2024,Extended,"ATME College of Engineering Varun hobli,Mysore",Computer Sc.,GM,182591
2024,Extended,"ATME College of Engineering Varun hobli,Mysore",Computer Sc.,GMR,219550
2024,Extended,"ATME College of Engineering Varun hobli,Mysore",Civil,GM,264129
2024,Extended,"ATME College of Engineering Varun hobli,Mysore",Comp. Sc. Engg-,1G,125405
2024,Extended,"ATME College of Engineering Varun hobli,Mysore",Comp. Sc. Engg-,2AG,198726
2024,Extended,"ATME College of Engineering Varun hobli,Mysore",Comp. Sc. Engg-,2BG,88497
2024,Extended,"ATME College of Engineering Varun hobli,Mysore",Comp. Sc. Engg-,3AG,138837
2024,Extended,"ATME College of Engineering Varun hobli,Mysore",Comp. Sc. Engg-,3BG,109143
2024,Extended,"ATME College of Engineering Varun hobli,Mysore",Comp. Sc. Engg-,GM,85144
2024,Extended,"ATME College of Engineering Varun hobli,Mysore",Comp. Sc. Engg-,GMR,93485
2024,Extended,"ATME College of Engineering Varun hobli,Mysore",Comp. Sc. Engg-,SCG,151288
2024,Extended,"ATME College of Engineering Varun hobli,Mysore",Comp. Sc. Engg-,STG,133134
2024,Extended,"ATME College of Engineering Varun hobli,Mysore",Electrical,GM,270326
2024,Extended,"ATME College of Engineering Varun hobli,Mysore",Mechanical,GM,270493
2024,Extended,Shri Madhwa Vadiraja Institute of Technology and Management Udupi Dist,Artificial,GM,261102
2024,Extended,Shri Madhwa Vadiraja Institute of Technology and Management Udupi Dist,Electronics,GM,265294
2024,Extended,Shri Madhwa Vadiraja Institute of Technology and Management Udupi Dist,Mechanical,GM,251899
2024,Extended,"VSMs Somashekar R Kothiwale Institute of Technology Nippani, Belgaum- Dist",Mechanical,GM,158168
2024,Extended,Jyothi Institute of Technology Bangalore,Electronics,GM,263223
2024,Extended,"G Madegowda Institute of Technology Maddur Taluk, Mandya DIST",Artificial,GM,254183
2024,Extended,"G Madegowda Institute of Technology Maddur Taluk, Mandya DIST",Computer Sc.,GM,243360
2024,Extended,"G Madegowda Institute of Technology Maddur Taluk, Mandya DIST",Civil,GM,270679
2024,Extended,"G Madegowda Institute of Technology Maddur Taluk, Mandya DIST",Electronics,GM,227117
2024,Extended,"G Madegowda Institute of Technology Maddur Taluk, Mandya DIST",Mechanical,GM,263706
2024,Extended,"Jain Institute of Technology Cross,Davanagere",Civil,GM,272629
2024,Extended,"Jain Institute of Technology Cross,Davanagere",Electronics,GM,273739
2024,Extended,"Jain Institute of Technology Cross,Davanagere",Electrical,GM,250242
2024,Extended,"Jain Institute of Technology Cross,Davanagere",Mechanical,GM,233371
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Artificial,1G,34138
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Artificial,2AG,31188
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Artificial,2AR,43114
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Artificial,2BG,45368
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Artificial,3AG,27370
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Artificial,3AK,32870
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Artificial,3AR,29623
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Artificial,3BG,30071
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Artificial,GM,26119
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Artificial,GMR,27510
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Artificial,SCG,61080
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Artificial,SCK,109572
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Artificial,STG,72116
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Architecture,GM,476
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Computer Sc.,1G,57436
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Computer Sc.,2AG,53411
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Computer Sc.,2BG,46048
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Computer Sc.,3AG,43271
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Computer Sc.,3BG,55992
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Computer Sc.,GM,38138
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Computer Sc.,GMK,55005
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Computer Sc.,GMR,59728
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Computer Sc.,SCG,103479
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Computer Sc.,STG,108983
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,Civil,GM,264204
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,CS(Artificial,1G,28114
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,CS(Artificial,2AG,46333
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,CS(Artificial,2AR,51793
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,CS(Artificial,2BG,39680
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,CS(Artificial,3AG,28556
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,CS(Artificial,3BG,27905
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,CS(Artificial,GM,26414
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,CS(Artificial,GMK,34134
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,CS(Artificial,GMR,29842
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,CS(Artificial,SCG,68481
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,CS(Artificial,SCR,97624
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,CS(Artificial,STG,71366
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,CS- Cyber,1G,47604
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,CS- Cyber,2AG,48539
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,CS- Cyber,2AR,60597
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,CS- Cyber,2BG,39546
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,CS- Cyber,3AG,32437
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,CS- Cyber,3BG,34139
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,CS- Cyber,GM,31862
2024,Extended,Dayananda Sagar Academy of Technology Kanakapur Main Road Bangalore,CS- Cyber,GMR,39483
